,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
174,0.16255061,-0.012631324,0.05062428,0.2406797,0.107396394,-0.23956774,0.06839725,-0.10205197,0.13795944,0.06776812,0.15546057,-0.20595156,-0.5011993,-0.045627564,-0.012542307,-0.2818776,0.23262954,-0.058648005,-0.20550758,0.57045245,0.1644462,-0.1510304,-0.14262116,-0.193207,0.2554443,0.27316228,-0.10960723,0.31095174,0.14020647,0.122259125,0.10229432,0.048062615,-0.063935034,0.19231057,-0.07405615,-0.0016326433,0.39049628,0.03084964,0.13751891,0.00794403,-0.11289827,0.07422498,-0.03467287,-0.085064486,-0.07991262,-0.15519923,0.10830521,0.04250843,-0.046135586,-0.26615125,-0.14233528,-0.097937,0.1451215,-0.0853179,-0.362177,0.1408915,0.12972273,0.03548745,0.23116858,0.2733794,-0.06476833,0.044880796,0.22692375,0.015582325,-0.22104624,-0.28709146,-0.05522138,-0.3663809,-0.088424064,0.0618175,-0.004399728,-0.027779253,0.365541,0.08748992,0.32744184,0.15863918,0.18097796,0.022578267,-0.029649882,-0.15356536,-0.04375084,0.04111807,0.020306317,-0.038233977,0.11810373,-0.28983352,0.26988614,-0.0040205806,-0.08415418,-0.024413228,0.04334305,0.1905722,-0.25665712,-0.023479586,0.16890672,0.28009835,0.047567565,-0.12553154,0.026970495,-0.09782334,-0.026685704,0.09333075,-0.01815169,-0.047120694,0.3167358,0.0811185,0.20574988,-0.0718139,0.09578015,0.18784094,-0.260829,-0.16818605,0.11012035,-0.1839613,0.20563927,0.46909675,-0.1535903,-0.0237221,0.040358663,-0.020751415,0.031595875,-0.03999832,0.055421997,0.2074116,-0.038613774,0.030774796,0.098818436,-0.235641
175,0.28374338,0.015798366,0.042807493,-0.036944382,0.17992102,-0.19305563,-0.0015289893,-0.19368236,0.18198359,0.12960756,0.16476992,-0.19552128,-0.55085784,-0.037350502,0.08745957,-0.11362648,0.6230647,0.015446478,-0.30251038,0.5386508,0.008972285,0.25413743,-0.28750053,-0.29154563,0.020315262,0.28038746,-0.54030305,0.10987299,0.07124433,-0.07592162,-0.13721721,-0.0036049162,0.24162894,-0.15279324,-0.02575155,-0.3836009,0.38109323,0.001900822,-0.038469914,0.17753597,0.33126378,-0.08762587,0.19712906,-0.16032563,-0.20943135,-0.55118555,0.2734901,0.16023842,-0.06063047,0.15289454,-0.056067605,0.21190818,-0.26404503,-0.25019428,-0.36450014,-0.037767924,0.24604347,-0.3103282,-0.27091295,0.2876886,-0.024499217,-0.10733945,0.21058574,0.04303619,-0.16542979,-0.542468,0.0077562495,-0.21699645,-0.032614544,-0.12337946,-0.32719725,-0.14969201,0.3617282,-0.045760754,0.15785079,-0.34230167,0.3438438,0.052293703,-0.70542186,-0.44704,-0.10695065,-0.17859957,0.1540436,0.06966696,-0.13925163,-0.20052089,0.0020030504,0.4908876,0.10233418,0.08848647,0.14812282,-0.028189678,-0.37717676,0.012158097,0.03723181,0.24342158,0.070541054,0.18425287,-0.07448311,-0.012807743,-0.12077975,-0.335322,0.3632985,-0.16974095,0.47160023,0.2461529,0.072294466,-0.17812407,-0.25115752,0.123812355,0.09539271,0.17314412,0.03459331,0.13411371,0.45291895,0.47570175,-0.073081166,0.102610864,-0.16084851,0.052702434,0.18972877,0.350708,-0.04184007,0.2980334,-0.14048167,0.2134843,-0.059468385,-0.17243369
176,-0.018405437,-0.49137536,0.177518,-0.25000158,0.18131039,0.026344264,0.23524578,0.08225027,-0.16914475,0.11318835,0.16336422,-0.31513834,-0.26674753,-0.23577431,-0.14672305,-0.09978106,0.14609796,0.34663504,0.10656925,0.1359899,0.085508525,0.15640163,0.12914817,0.067521736,-0.00841616,-0.029234108,-0.31928337,0.13169116,-0.15040931,-0.08947801,-0.08691721,0.15545972,-0.07500508,-0.067701966,0.10860876,0.33986455,-0.18397383,0.30151576,-0.19148614,0.2433577,-0.0423105,-0.28660765,-0.24334794,-0.254689,0.11863523,-0.13154073,-0.3319114,0.34040508,-0.22647423,0.1222595,0.15902673,-0.14684147,-0.09989285,0.3595237,-0.087199315,-0.059278876,-0.19236541,0.24138944,0.0017635325,0.02625111,-0.4512785,0.39760435,0.14121026,0.060321007,0.06619489,-0.13560034,-0.098629035,0.11276885,0.26261726,-0.11121611,0.39330414,0.23928426,0.41855663,-0.114396214,-0.2956065,-0.3504071,-0.090117775,0.17600192,0.16166385,0.0035974665,0.087204896,0.34024018,-0.21031702,-0.122748315,-0.405551,-0.14675957,-0.33703983,-0.4193046,-0.05904134,-0.09574126,0.42442068,0.19683357,-0.16633675,-0.35868487,0.38288465,-0.21458516,0.079088,-0.17362574,0.3480897,0.109695114,-0.2636924,0.051349185,0.4655609,-0.27163997,-0.028899912,-0.1846915,0.16460545,0.19751957,-0.4359874,-0.018800914,0.28633687,0.2417339,0.008175413,-0.09763725,0.2467388,0.19923395,-0.30354372,0.42557168,0.015420566,0.07911392,0.3383017,-0.13036975,0.17151928,0.057143483,0.051024254,-0.08703942,-0.5002202,-0.076237336
177,-0.1778747,-0.3355161,0.12546211,-0.29916424,0.100501046,0.20508198,0.019181287,0.07186025,0.13898437,-0.09069439,-0.24439587,-0.10918748,-0.03202235,-0.6141599,-0.15582894,-0.16217603,-0.20265271,0.063889496,-0.09705598,0.30879828,0.11092306,0.42958614,0.026062323,0.2614173,-0.110514,-0.454994,-0.11144536,-0.09300676,-0.44293436,-0.15631118,-0.13574943,0.09296704,-0.18403879,-0.20833366,-0.28391758,0.30895168,-0.18839513,0.28861037,-0.04742327,0.25342304,-0.0666873,0.073760286,-0.1573987,-0.019238625,-0.15387121,-0.18091923,-0.08895458,-0.08790347,-0.05575423,-0.1685415,-0.024413886,-0.35104454,0.053530693,0.013708185,-0.10062478,0.19431207,-0.26599535,-0.061037235,0.06592305,0.15280524,-0.12454195,-0.11887399,0.23817256,0.2803132,-0.14611961,0.13162333,-0.24895129,0.2693625,0.06720264,0.17452763,-0.034656968,0.23333338,0.3465973,-0.17077588,-0.023684112,-0.17323594,0.047019027,0.28650004,-0.16442853,-0.32368472,0.22509122,-0.025961816,0.017757315,-0.05976384,-0.270412,0.18390127,0.052552063,-0.07448699,0.094591804,-0.1667311,-0.24111933,0.23394577,-0.38681802,-0.24394213,0.41332167,0.08901486,0.020317707,-0.16106316,0.369919,0.009904283,-0.23194306,0.26687896,-0.12018446,0.12015048,-0.07942359,0.07953864,-0.16789682,0.12790371,-0.3646542,-0.3172839,0.25729743,0.16050373,-0.18013373,0.2075837,-0.06646405,0.16310392,-0.20295563,0.25486854,0.2035165,-0.008024834,0.15797354,-0.00743446,0.037657,-0.22910169,-0.004002488,0.15882118,-0.25936633,-0.29882312
178,-0.1881201,-0.25463283,0.07704185,-0.42876068,-0.0449516,0.028529407,0.41068092,0.05834987,0.1828452,0.12836935,-0.0020850266,-0.16697532,-0.18504556,-0.4412317,0.10807872,0.010294631,-0.11922042,-0.17469366,0.3916562,0.2876108,0.43931532,0.19548798,-0.13593343,-0.0011127177,0.21627164,-0.30612823,0.061156936,-0.066313885,-0.26225215,-0.12342887,0.10840014,0.07145797,0.0660426,0.040094476,0.20745143,0.20024636,0.040296853,0.17160526,0.16546659,0.19389214,-0.17287669,-0.011346505,-0.23301229,0.03464462,-0.04928437,-0.10986108,-0.082608484,0.10791888,0.07823452,-0.124556065,-0.1552488,-0.27819768,0.24616458,0.47992945,-0.09911582,0.26237708,-0.4023848,-0.054580692,0.58396256,-0.23706903,-0.1440954,-0.12357681,0.23614217,0.41494024,0.16899325,0.13415894,0.05259278,0.052929018,0.05977516,-0.047088016,0.2537314,-0.049249057,0.31716868,-0.07639305,0.075264305,-0.51078576,-0.3469146,0.02776715,-0.025217935,-0.032629613,-0.17279923,-0.033586033,-0.30700284,0.012854143,-0.10576244,0.22798347,0.10011788,-0.29890287,-0.06498383,0.068895295,0.03809051,0.24614574,-0.43266517,-0.22579595,0.5972966,0.18786517,-0.01999394,0.223637,0.0846964,0.2255283,-0.13743266,0.21360554,-0.010554284,0.09801896,-0.20410506,-0.10095677,0.14594057,0.17206722,-0.36459193,-0.029254112,0.23658527,0.069082685,-0.17977338,-0.1217245,0.24311973,0.09055603,-0.11239533,0.35662922,0.16356269,-0.03131204,0.32755148,-0.008782182,0.099375814,-0.026796063,-0.3737138,0.28190878,-0.036177527,0.06433417
179,0.022601455,-0.3651958,0.22847793,-0.029103555,0.12625118,-0.030651307,0.30977866,0.010123407,0.22411713,-0.14783601,-0.32208398,-0.027752385,0.0012120926,-0.08469291,0.2733668,0.123761535,-0.0216953,0.12417332,0.046741843,0.34763134,-0.07517872,-0.078311145,0.10189091,0.12451978,0.17141853,0.26296037,0.17529887,-0.2037454,-0.13966115,0.036525887,-0.22204298,0.3864818,0.24708262,-0.30328208,-0.16809364,0.15102047,0.061267845,0.28002563,0.0877788,0.082204856,-0.2091454,0.048929513,0.03400087,-0.3191866,0.12904038,-0.09230098,-0.090390444,0.0085942745,0.21511476,0.050385233,-0.1565393,0.018777391,0.015464976,0.06484977,-0.3534914,0.19263951,-0.22521038,0.11026375,0.21807894,-0.24770077,0.018840956,-0.1336204,-0.064030536,0.37801123,0.21405588,-0.30734086,-0.28450686,-0.23850985,0.110053755,-0.22867282,0.06637718,-0.22212572,0.13714166,0.03176759,-0.027283723,-0.31494144,0.21199542,0.017183788,-0.19531208,0.06494499,-0.11387568,-0.11877588,0.21128309,-0.46630928,-0.044786546,-0.050284084,0.10756348,-0.39305446,-0.025865192,-0.17649557,-0.12280554,-0.0037914626,-0.23235877,-0.040851668,-0.30762234,0.21165277,0.0746395,-0.24074785,0.37895808,0.08378193,-0.16213587,0.2354781,0.1296225,0.066498354,0.043185737,0.104048535,0.044663206,0.43599203,0.06666447,0.11533057,0.2396993,0.07113371,0.0009133918,-0.3665395,0.119623646,0.31702957,0.22319548,0.33917394,-0.07661603,-0.20486666,-0.112195544,0.07668188,0.17287114,0.123093925,-0.3215729,0.079234615,-0.13391373,-0.15458417
180,-0.24976696,-0.053105295,0.22322376,0.08844809,-0.26680222,0.008213556,0.29460475,-0.0040491913,0.0061781486,0.17429145,-0.10907886,-0.091676496,-0.08337719,0.04582129,0.24818704,-0.04826721,-0.15098457,-0.03407618,-0.07261312,0.38890254,0.27619803,-0.10599724,-0.1711294,0.16704528,0.089224234,-0.048898216,-0.025628973,-0.1589341,-0.6763941,0.044192374,0.051257014,0.22165006,0.03049411,-0.52737314,0.0029494457,0.18463589,0.0765757,0.36216184,-0.21758473,0.23367944,-0.21162945,-0.14920542,-0.16046073,-0.24543905,0.30627528,0.14265858,0.13446173,-0.02371306,0.05384994,-0.06258363,-0.097864166,-0.15954593,-0.070658766,0.15822789,-0.12476322,0.04216726,-0.23145917,0.024445288,0.092727356,-0.00876418,0.0025531554,-0.19035769,-0.041810162,0.13321345,0.19441517,-0.16981098,-0.092308834,-0.096985124,0.13857998,-0.18516383,0.13201351,-0.33940178,0.23642889,0.11639565,-0.16196607,-0.2406605,-0.17708862,0.15286477,-0.16224621,-0.16746518,0.038120113,0.16674982,-0.08855286,-0.08029397,0.13777983,0.19662048,0.29880038,-0.32373905,-0.019690465,0.04738237,0.18638587,0.18924096,-0.16012353,0.19232693,0.09555373,0.2118768,-0.34025672,0.1681747,0.28552482,0.08085139,0.1225539,0.15884419,0.20807245,0.065522484,0.19887058,0.14072075,0.11052242,0.1807089,0.097230405,0.112928875,0.18296753,-0.039522868,0.2394267,-0.1305571,0.08219233,0.25374442,0.022970323,0.298425,-0.072154015,0.06363445,0.19680394,-0.033223666,-0.19030076,0.064784236,-0.1763837,0.08706723,-0.054261968,0.062051296
181,0.18128017,0.06399502,0.374003,-0.0808617,0.17864451,0.1220394,0.12398783,0.1940004,0.040119354,-0.095949546,0.15765192,0.17956519,-0.25000376,-0.4107803,0.22958738,0.4113099,-0.010528482,0.004888702,-0.037766147,0.18382831,0.014130724,-0.21524921,0.12162618,-0.055834815,0.2791542,-0.11617357,0.35179073,-0.22401394,-0.14557217,-0.25205028,-0.029541286,0.18197995,0.08491474,-0.1474676,-0.03393972,0.12653627,-0.1030578,0.0944538,0.35264686,0.15109193,-0.036267616,0.0297153,-0.088747405,0.14205253,0.18093915,0.15876043,-0.033722073,0.13716194,0.18447405,0.10154349,-0.16091521,-0.14972569,-0.009497355,0.15507373,-0.3258805,0.07349573,-0.30374536,-0.08930253,0.09059095,-0.15410264,-0.2887185,-0.3326632,-0.08820685,0.2203965,0.22521529,0.016385846,-0.25624907,-0.21930535,0.38624352,-0.091184944,-0.13097602,-0.21356013,0.501037,-0.15612462,0.047180437,-0.20911929,0.22768208,0.123793356,-0.14401612,-0.030098142,-0.08583206,-0.12583198,0.07101808,-0.33113098,-0.10341527,-0.49819675,0.16224144,-0.35764253,-0.024068225,-0.3467,0.052765474,0.1840257,-0.21702841,-0.09285885,-0.1439102,0.39527288,-0.1351961,0.18900435,0.23181511,0.09653428,-0.42014006,-0.15239719,0.05739929,0.0066766813,-0.11960013,0.11258522,0.24561399,0.14808209,-0.08034513,0.018128674,0.1271268,0.0790782,0.00019348742,-0.47028506,0.095490456,0.27619225,0.116246216,0.11288623,0.05418671,0.12994528,0.16028976,-0.08116468,0.26812613,0.24066907,0.12624694,0.17340475,-0.19334327,-0.26023012
182,0.17304863,-0.12000775,-0.105330214,-0.1514879,0.007115925,0.072093226,0.3284847,0.15561031,0.22566342,-0.11929399,0.09271551,0.11195898,-0.31161138,0.031052154,0.124533184,0.2554088,0.15565991,0.2155694,0.01751593,0.053717356,-0.07272905,0.1383595,0.17470215,0.0025332426,0.2893893,0.10605955,0.062079333,-0.21439162,-0.12274858,-0.054474566,0.04565224,0.10934213,0.33885607,0.032005854,0.08530784,0.3374839,0.040390275,0.22833024,0.32983533,0.2590646,0.088270165,0.1439367,0.09709088,0.015517008,0.32524866,0.06546821,0.093298905,-0.07221253,0.27885067,0.1792854,-0.19877222,-0.34095997,0.27119,0.21223098,-0.42369357,0.033458687,-0.41346577,0.052445013,0.096623376,-0.12972787,-0.08491069,-0.46635365,0.021588957,0.108277045,-0.02022753,-0.2645066,-0.6544617,-0.266959,0.3032749,-0.1140508,-0.10891415,-0.013652127,0.54755455,-0.09820624,0.31894085,-0.006091786,0.17754063,-0.18876088,0.04120764,-0.036523454,-0.15906394,-0.13978598,0.018422483,-0.14852068,-0.3953466,0.053587805,0.11620412,-0.1838405,-0.015175511,-0.21348512,-0.06331429,0.27358067,-0.5883874,-0.0720973,-0.13823067,0.15472554,-0.20011654,-0.029853141,0.3416675,0.08737353,-0.016879635,0.068736546,-0.042939406,0.040906318,-0.23713988,0.002885704,-0.044550344,-0.14282952,-0.039399445,-0.13860723,0.06011628,0.45445687,-0.08527453,-0.22232728,0.23396581,0.31239423,-0.17785487,0.23026453,0.073681615,0.06966206,-0.06914868,-0.21617137,0.45938125,-0.017586188,-0.1325754,-0.059122674,-0.15063551,-0.30693546
183,0.08814321,-0.15102744,0.23067212,-0.081340104,0.123633265,-0.058585897,0.15575042,0.3868861,0.09552526,-0.10177379,-0.09490928,-0.11475117,-0.22474636,-0.100973494,0.06486618,-0.022043165,0.12006284,-0.026259001,-0.11316073,0.1598105,0.16395159,-0.0020258254,-0.05707507,0.12769492,0.15288472,-0.013533271,-0.005631735,-0.17340556,0.22982581,-0.04970652,-0.07491112,0.25446993,0.29424876,0.095273115,-0.065161236,0.27621102,0.24133767,-0.04487313,-0.08427544,0.18235883,0.06085071,-0.21440364,-0.2292808,-0.18401806,-0.0526144,-0.060394328,0.24097298,0.05987969,0.106285125,-0.100933954,-0.07889699,-0.19074602,0.011922496,0.082291655,-0.118792415,0.14735596,0.07289897,-0.03574122,-0.24631405,-0.06437185,0.035252888,0.049534317,0.21313788,-0.19656049,0.0877477,-0.1826877,0.03738158,-0.027676417,-0.05751646,0.10858288,-0.0423596,0.017223308,-0.009425245,-0.2542707,-0.06947199,0.042408615,0.0029441041,0.023839008,0.10684917,-0.17211075,-0.024278937,0.3783357,0.09186303,0.06504116,-0.080379374,0.13524689,0.02927571,0.095450506,0.07212745,0.24004424,-0.04901733,0.026537448,-0.08096428,-0.1967518,-0.1475626,-0.03309243,-0.23876488,-0.07581306,0.36744195,0.11314098,-0.12973316,-0.014351623,-0.12907958,0.012147998,0.085380405,0.020615282,-0.0655623,-0.1284871,0.10483529,-0.2838596,0.032886468,-0.11668686,-0.18784586,-0.23690477,0.1592003,0.21208431,0.072914764,0.101756655,0.0059345746,0.19803102,0.37130204,-0.11936629,-0.017417356,-0.2137016,-0.01608185,-0.0147442585,-0.18650158,0.11142608
184,-0.08709703,-0.026220594,0.057159677,-0.026323695,-0.18277739,0.026633827,0.3092933,-0.046999574,0.2010373,0.16856785,-0.034323364,0.30988452,-0.04092778,0.068576,1.615368e-05,-0.08406878,-0.2360782,-0.036016084,-0.19557346,0.06387177,0.20235454,0.0032589114,0.04105754,0.011188833,0.10145522,-0.0018218483,-0.109027974,-0.042800646,-0.23199296,0.08228686,-0.32954803,-0.19424008,-0.08653496,0.000781054,0.027421616,0.13494569,0.2002639,-0.1048657,-0.07562163,0.33900917,-0.118383974,-0.21364678,0.36692783,0.2626516,0.0029089143,-0.24006926,-0.047956966,-0.029436106,-0.019761855,-0.20345072,-0.086824566,-0.18120721,-0.48663723,0.16506395,-0.16689628,-0.1979045,0.117817745,-0.025222078,-0.15296759,-0.014607528,-0.038521446,-0.014966878,0.08446963,-0.14076549,0.20493579,-0.21503122,-0.12393538,-0.21452802,-0.026218973,0.20717633,-0.11871141,0.2343636,-0.1810352,-0.017473973,-0.0012559576,-0.12960806,0.0062552462,-0.029642548,0.13252,-0.1297416,-0.25807282,-0.044377133,-0.032828778,-0.178378,0.17971556,-0.29200083,0.4805651,0.06677511,-0.23591055,-0.16114298,0.102446645,0.00414511,0.026860146,-0.008734118,0.072580755,0.114117295,-0.16730538,0.030018998,-0.06515954,-0.05054573,-0.3486068,0.12383011,-0.31413046,0.07096131,0.0936087,-0.0073955245,0.06295122,0.050032053,0.21293558,-0.14227602,0.10387486,-0.009113915,0.044416703,0.23252244,0.07918818,0.11763283,-0.08084534,0.08249384,-0.068545386,0.40922683,0.1846235,-0.2831985,0.2755744,-0.13485816,-0.14442998,-0.006124949,-0.27796662,-0.1585298
185,-0.04817082,-0.25447,0.05480658,-0.027404724,0.12674047,-0.18835163,0.34506553,0.14410451,0.01494999,-0.009770286,-0.30363435,-0.24590544,-0.31785598,0.2712184,0.50323075,0.018984647,0.12504908,0.24480586,0.016777463,0.13420132,0.19292231,-0.035820197,-0.69583225,0.48796433,-0.0046479125,-0.07485583,-0.20537858,0.14775157,-0.010207933,0.12223304,-0.085225135,-0.22752784,-0.03997107,0.10312559,0.29910284,0.16941631,-0.016640564,0.1271981,0.051219493,-0.07779915,-0.008627647,0.056141686,-0.11067683,0.27742928,-0.10024718,-0.11524408,0.12138524,0.020509701,-0.050755344,0.051306024,-0.028586917,-0.120315626,0.23648919,0.4057555,0.34603408,0.027463103,-0.026443427,0.23284139,0.0265592,0.24318379,-0.044789977,-0.26446563,-0.23391996,0.35727876,-0.30165905,0.0548445,0.19581103,-0.16742203,0.012559163,-0.3764224,-0.09987687,0.09599453,-0.3653047,-0.064688005,-0.11173426,0.34334874,0.2536515,-0.0028362528,-0.26370955,-0.29021248,-0.22506745,-0.0094776135,0.062744856,-0.2941424,0.2573909,-0.17870802,-0.0060997494,0.08460063,-0.021961676,-0.2708008,0.39656377,0.12971973,-0.22055772,0.18825015,0.319234,0.051645584,-0.48628306,-0.24441063,0.49005738,-0.18598934,-0.23534451,-0.26216346,-0.09081585,0.32179436,-0.07534606,-0.07528022,-0.07702563,0.40451655,0.18472281,-0.01424059,0.038617373,0.25347602,-0.51851577,0.16818932,0.017523102,0.31507918,-0.4504757,-0.22741117,-0.11919478,0.14471908,0.41841552,-0.40426207,0.11437834,0.05364932,-0.18801253,-0.057583798,0.20753889,-0.5751138
186,0.010713733,0.09636758,0.04805405,0.04216442,0.13475853,-0.111532964,0.38735586,-0.09161514,-0.1611277,0.16332991,-0.07836711,-0.2569833,-0.3154963,-0.4475326,0.36391813,0.010215789,0.34584773,-0.046552844,0.16088885,0.109699294,-0.20817557,0.00928821,-0.054480445,-0.050614677,0.07652399,-0.51521826,0.18697052,-0.038894497,-0.14668395,0.22717428,0.018555602,-0.3336688,-0.19713692,-0.0070048366,-0.1179707,0.24375208,0.050478242,-0.1367566,-0.44214264,0.2654902,-0.08619356,-0.26539865,-0.04103588,-0.2575934,-0.16908377,0.043388672,0.2922849,0.021678729,-0.15131578,0.18572243,-0.23489466,-0.124767825,0.09109566,-0.06367637,-0.21789719,-0.20350878,0.111371,-0.025012642,0.12304715,0.12758252,-0.28228483,0.0064635193,-0.06681092,-0.28152642,-0.11484723,-0.2570755,0.0315656,-0.21205905,0.37066227,0.2152476,0.049391095,-0.025312781,-0.19252346,-0.22557029,-0.16891848,0.19208753,0.09184055,-0.0905628,0.0552178,0.023094881,-0.12510112,0.08831132,-0.03430536,-0.32037574,0.50596184,0.27257773,0.15897398,0.06277455,0.047919627,-0.10522103,0.0944612,0.10802444,-0.378869,-0.01550893,0.0852293,0.48568577,-0.1523848,0.20360796,0.025832137,-0.061871346,0.4816495,-0.10025797,0.22915952,-0.10642316,-0.1514471,0.28772345,0.3347165,0.21540187,0.048123434,-0.20238769,0.103444315,0.13326499,0.13138002,-0.11954592,0.057641324,0.44309178,-0.044450257,0.06500399,-0.30305782,0.02086744,-0.0519762,0.05756344,0.05930492,0.0001954488,-0.7754366,0.16174243,-0.40530044,0.39209494
187,-0.15611015,0.02706229,0.06972417,-0.101423495,0.07754994,-0.2673511,0.07123286,-0.19473903,0.19926429,-0.041806918,0.014452963,-0.09579338,-0.06748576,-0.071465895,0.3857684,-0.026977897,-0.19541027,-0.08260164,-0.0807669,0.06933735,0.45313078,-0.03758635,-0.006320392,-0.1103388,0.030346218,0.110397555,0.11625321,-0.17137402,0.054084953,0.09025942,-0.18559742,0.045208283,0.0290647,-0.25913864,0.17441113,0.3549407,0.095243454,-0.1713623,-0.1200106,0.40225297,0.07104228,0.04789546,-0.19082877,0.14297745,-0.054065756,-0.096568786,-0.13545743,0.12673715,-0.16986929,-0.0009884523,-0.072864935,-0.36044657,-0.16384657,-0.14054485,-0.08778758,0.005195402,0.14937907,-0.116814874,-0.100077726,0.23096496,0.059167348,0.10550745,0.1572311,0.15027373,0.10019272,-0.022207025,-0.42103505,-0.108255684,-0.0016701942,0.22089076,-0.060485907,-0.019103792,-0.0988418,-0.23836799,0.13811344,-0.1533895,0.049173445,0.13976096,-0.00816638,0.23315756,-0.20911686,0.17322738,-0.043333802,-0.05098812,0.109295204,0.06150649,0.16211396,0.13374077,0.089037284,-0.014828617,-0.15506065,0.15360641,0.053170297,-0.17327128,-0.06347407,0.06039357,-0.21011525,-0.15237303,0.16594517,-0.094206095,-0.13089089,0.2679437,-0.29682794,0.1811931,0.19458698,0.21791045,-0.07190563,0.2196269,0.08470489,-0.064232334,0.14080082,-0.0017152663,-0.13605207,0.18834318,0.30259603,0.33195132,-0.41471973,-0.042090327,0.03672286,0.060465388,-0.054708976,-0.021307325,0.030754747,-0.12848365,-0.09143746,0.009544004,0.15139812,-0.025533441
188,-0.30317113,-0.14010468,-0.039482143,0.03015085,0.100776754,-0.4218319,0.10624052,-0.07726437,0.1408572,-0.16176656,0.2390443,0.1381138,0.0081543755,-0.3421074,0.20007129,0.12846333,0.0010870323,-0.18569681,0.1655904,0.052885097,0.4192891,-0.13756584,0.028305698,-0.09496231,0.072900765,-0.02931911,-0.16648467,-0.036513027,0.120650984,0.12036306,-0.07913347,0.02348308,0.16284229,-0.02767944,0.28278327,0.19556803,0.16904922,-0.084133625,-0.18486589,0.2643074,-0.10569205,0.007037722,0.058019325,0.0064539197,-0.19815046,-0.074474216,-0.24652019,0.021902641,-0.15104863,-0.2313575,-0.23349883,-0.25897798,-0.5586587,-0.27087346,-0.23810685,-0.113575466,0.060404878,-0.2702725,-0.11577508,0.11948643,0.017693227,0.043723024,0.26727653,-0.03721053,-0.084420696,0.05463261,-0.20336488,-0.094952725,0.109550975,0.3072458,0.11419747,-0.009963179,-0.23823471,-0.021767154,0.025498096,0.11327868,0.07744897,-0.08533548,-0.08094594,-0.19191238,-0.3044629,0.28360838,-0.07900445,-0.045002844,0.027952442,-0.05980478,0.18770446,-0.049535368,-0.0718608,-0.15562044,0.0019839061,0.19858156,0.2305601,-0.05346838,-0.2938552,0.054005604,-0.40164363,-0.120574854,0.06836028,-0.21443191,-0.29168952,0.13802733,-0.15444347,0.3284225,0.2097207,0.014170091,-0.20413288,0.12394891,0.26896575,-0.036613412,0.009648834,-0.07094647,-0.030110018,0.0978222,0.31125244,0.4136786,-0.37558737,0.18154655,0.09327967,0.061063986,0.123218395,-0.080212,0.050261762,-0.2073685,-0.10988154,-0.06815808,-0.0625987,-0.09567154
189,-0.17100237,0.15677811,-0.16130328,-0.20827764,0.20210934,-0.14488918,0.38561234,-0.4204666,-0.017272774,-0.05594199,-0.040952332,0.07811804,0.0015503056,0.05368332,-0.066996396,0.36059183,-0.22486617,0.1391984,-0.11051073,0.06641946,0.20526278,-0.07637629,-0.18061338,-0.077573396,0.22246495,-0.07766829,0.36226463,-0.13303238,0.04179572,0.07168167,-0.16718073,0.050954707,0.0165245,0.10167401,0.13058181,0.00739862,0.36388692,-0.12879725,0.1096569,0.24774243,-0.0093245795,0.19249047,0.13222522,0.14475848,-0.22952482,-0.4640301,-0.4294141,-0.09029379,-0.05633819,-0.34821838,-0.10871311,-0.20681666,-0.18541944,0.003483125,-0.069544725,-0.06193653,-0.044093415,-0.10850351,-0.098737374,0.30698788,-0.22678436,0.10445195,0.18919091,0.14766245,0.113316685,-0.16299747,-0.1567175,-0.00403775,0.073779404,0.2822587,-0.16757996,-0.023952931,-0.12564275,0.0039582704,0.27604195,-0.11301596,-0.0057202503,0.26516888,-0.16014136,-0.014461484,-0.38747513,0.01555838,-0.023632078,-0.16257237,0.13676798,-0.20006381,0.009501897,-0.14635834,-0.19398902,-0.16881728,-0.047356125,0.10349174,0.16414541,-0.2087614,0.001303026,0.1882909,-0.26959816,-0.22347158,0.054671273,-0.24965794,-0.14348707,0.3921084,0.011621867,0.3451983,-0.017891716,0.03882987,-0.41380957,0.0032355234,0.02787187,-0.23080267,0.11322074,-0.12641689,0.077949055,0.29462814,-0.010706084,0.2136471,-0.28832692,0.05822451,-0.16908357,0.2827233,0.18914688,-0.067833245,-0.2733506,-0.15658048,-0.28693584,-0.103775576,-0.27435696,0.010277544
